# length1, length2, I_lambda1, I_lambda2, I_lambda3, Molecule
2.102728682000337,-0.609837882252672,1.3673370230325013,6.362849425382699,9.439987581129134,A
2.11048701558296,0.45757407463833755,1.591633985764334,3.1745159999257337,6.0736320579011105,A
2.150153880295393,1.1269521112845546,2.173157873160653,3.756207158535552,4.301378115241991,A
0.27469618558812225,0.23019589736890267,2.6234208168394746,3.1406649832004163,3.0085508354626596,A
-0.05121217404954037,-2.079925287342393,0.22044170806645713,1.5337871202979534,4.578103525261879,A
-1.3645416750484807,-0.738161233351232,-0.0523024781658763,4.884453323622935,4.936547661794781,A
-3.3085666784347874,-1.6950414045232542,3.0651776641807613,2.240654785833163,3.4795036682529283,A
1.0619865023012292,0.8392670960204603,3.26841705234434,5.479146359891256,3.410964941599886,A
0.840278542045609,0.5673741161958079,1.597107443102213,2.537073749631848,4.575113498606132,A
-1.2547370599470957,0.20932618258629754,4.3098253722561655,2.23595422886699,7.2204686908056575,A
1.705872462576604,-0.6288886576716199,2.845605871414655,-2.395118081007726,2.9700815691329296,A
1.871200922167679,0.7679605940488616,0.8657167727957165,3.696820858914136,7.991257583372002,A
-0.1639351358887,-1.1672466321169312,1.3675264057943166,2.406565156779637,6.161532724452645,A
1.9047463302342522,1.330306347867305,2.2568289853555203,3.0645581436446463,4.955077894483205,A
1.1055500453411164,5.386872267209271,0.39190910655623235,5.599383547282173,2.548295295381325,A
0.2263801427014267,-1.0823916545239194,1.052525273424439,3.9531413809188503,4.940922014623434,A
-1.2565901675835502,1.0975131651558103,4.118118823988324,3.725672399295241,3.82410494297005,A
-1.113103950330376,2.7528701381465632,3.718832950703356,3.0303304343520696,0.09842932438808205,A
2.0009304049528147,2.1896128738690823,-1.0839954554977345,2.2638172518804867,6.0047046963654385,A
1.0162243699920335,-0.8061635716267432,4.06085426564907,4.532409040303864,0.9364836824954064,A
0.7992023814832991,2.73712044146503,5.500181026957026,5.187404273365713,4.358259683049883,A
-1.379466024146279,-1.1462100215890842,3.284326223399053,1.1879675556823375,4.610852056131601,A
4.330803989075454,0.8927830113194267,3.35749285911127,1.9600940798412876,5.733872616959623,A
2.928976211826658,0.054042381558612185,0.741337235465773,3.3874435702552823,2.101813265869972,A
2.264722207501718,1.5935193726927577,-0.7684532209109038,2.6025032603205807,5.403941960921198,A
4.8766899539374595,3.2884353254285963,1.7127840169316235,0.4028145803454266,6.613122710184314,A
-3.77273264291746,1.075583158652991,-1.3482780551385725,4.450082275526254,1.1823615118100204,A
4.52330527331867,1.4056017800439768,0.5798496246455693,1.7925945828995742,2.762812547755056,A
1.3937562968647295,1.261542747312653,1.0616892332982777,3.332581011592085,3.0672377952950924,A
2.1742902646850766,0.7499102367291942,1.0698695574855304,2.5872611164747434,5.052302534739118,A
2.3793661680170834,-1.7815613860916755,2.2244213641984314,3.126816384887366,4.420852825652211,A
-1.8601400939196768,2.9355630273181137,-1.6124636640999812,1.2904971695361191,4.3888933523209595,A
-0.5136489393876564,4.457032367818634,0.545969846265099,2.723507340405607,3.507788244907709,A
0.7307947140951582,1.388302052792091,3.305760275898675,4.141684707716145,6.5511329347622835,A
1.3625198684443678,3.3540677499626645,0.5647140885749447,0.5965659145990578,5.735223059823862,A
0.41359143477422855,-0.08927989185436802,3.479918460041999,2.0176275703916793,4.195270615861845,A
2.6638339387484553,3.1327286441429445,0.2847678607100159,6.748490013372415,3.8747955270993093,A
4.854655490833336,0.6046656525926133,2.5093632843990408,4.100662809843503,4.953361537236718,A
0.061466157987045245,2.247421841273174,-0.4823044193496071,3.836724139030012,3.8261557003498554,A
-2.662725571375402,-0.12416258003272818,2.638337381694387,2.3069366727873257,5.030839624078909,A
0.49068581626844887,-0.4074566415135108,1.2588039066702197,3.333466984771405,2.6293678817823958,A
1.1420401997647902,0.7110516231483892,-0.5614631082114356,3.8155138204258527,4.618343391094963,A
2.0784387403214737,-0.7586505541484299,5.566583294454958,3.5798853095473984,4.717806963081495,A
-0.11566282356193192,1.7912445510204833,1.6450105524244567,5.081509255123436,4.603575841815236,A
4.5451912993573895,4.709215608136298,3.3082154330317444,2.6370782245964555,5.612059426478817,A
0.7973284230207043,0.5599073995982942,0.7335364655719165,-0.28734928098431434,4.443216165646881,A
2.354431395503223,-0.04817106136151694,-0.42976868468099294,5.2371751261004444,3.7298620331671826,A
0.20796652611119393,1.9138153432645568,0.8445486067430985,1.77209886395794,2.9097327211214568,A
0.8595303706369326,3.3036416047516126,4.419595262473346,3.014954914556226,5.534656827283233,A
-2.2319290254571675,1.1037342806488852,-0.3170240700605671,3.1599291977580446,3.5825560045537994,A
-1.1743892966256078,4.206895088004725,1.6656221581563786,2.791293240991028,4.310113760795125,A
0.7765278653305393,1.5795639001298025,0.6813725426871584,5.248206582951621,3.9683809764328104,A
-3.6967014104821505,0.8002494965479382,4.241377664241123,3.3385318684054575,2.1636341252251787,A
2.2602776992003344,-1.1915464331588397,-2.918877764173324,2.605148772896464,6.331289303758611,A
1.7912570741461,-1.971656594564831,0.21370733953699994,3.5863653920475413,4.851640058202174,A
0.08076050183880601,0.7763700698775698,0.9273614489814463,1.7738306661726337,3.6701680936238343,A
1.0145881638614511,2.6120077869506506,1.3148318472063423,3.231197416419878,2.249568971936303,A
1.7489557448582191,-1.5626605447202655,-1.318498052879093,1.5447464064718681,1.7837942665593376,A
1.4479849100696125,0.11798640146050043,2.118640084771475,1.732223873022916,2.7289657481683403,A
-1.0664403395362014,3.195688149698205,-1.3155486854245413,3.3312281605482204,2.407444973880729,A
-0.9947484543254237,0.2556583867376797,1.9924032435903636,4.186401901813595,0.04819932315581088,A
-1.7357757735602095,0.8605928953616397,2.43359403882171,0.22799764212496498,5.110050754677218,A
5.020209943304785,4.593372307936954,-1.8005591804375745,2.340790730953429,2.861674082829921,A
0.373610391952933,1.3941302148176056,4.289038263090265,5.602234637944076,3.084303537203848,A
3.3983924631591322,-1.2621724183022538,3.012196264405927,0.8899881846474211,7.46092968343828,A
1.1969443284464885,1.9570115727846242,3.9083124133120117,4.787188705297538,3.4901282450981905,A
-1.2352832184312739,1.8267635906743274,1.960547406528817,2.653665543319309,6.266712880287721,A
-1.5736288040557644,-1.2177868742819,1.2989571747889284,5.695716721189033,3.661504734079958,A
0.8398197224236079,1.0886292168610874,0.6291998437103807,3.968092432652645,6.889416135522914,A
-0.750114924244883,0.10868262934937467,1.5817626920439325,1.479268837278387,4.589545986147909,A
-1.659365647282367,1.8455847445808224,3.1637876130095366,3.7859282705445683,4.566265532331725,A
2.38445027251675,3.171466041063498,0.7203640466667027,2.6663807187209922,2.518086337834154,A
2.1182079635339743,2.7243188074155826,3.860094631284924,1.1836945283271298,2.675543361955249,A
2.31606225919748,0.25827867644450275,3.9451340653689666,5.699330810252804,7.336005770175563,A
3.6794308252522527,1.640105110319598,2.63323094300328,1.7445580713855204,3.458189648341925,A
-1.3573494773689858,-2.553930547885995,1.7978986392420118,3.72281066936521,3.6328591921304874,A
-2.5563496278735416,2.552809116813841,4.651524063576941,3.5713545626637195,2.765267542849537,A
-0.13228790870850915,2.435085322944543,-0.4912187043819327,3.054142087297257,3.9205235892393535,A
4.032568564617105,0.2982578446015791,0.23616229404141675,2.9478822512033394,7.195590025459654,A
0.145147617931895,-0.7781535219070428,2.601024278601206,2.7415241660163354,4.954683655535802,A
3.1423533581737693,-0.9224540278382471,2.251083975611098,1.7694175597176987,4.670387363695273,A
2.0272618987045616,0.13992746528818767,-0.231349847727075,4.844657389650273,3.5308280552708413,A
1.4959867405241405,0.30275970407554986,1.4596665945401786,3.5774137926034726,6.105486950851447,A
3.7009685337427096,3.086002482316902,2.704007671580328,2.1282753305088757,4.5758080570634485,A
1.4229069414192648,1.5017376623962724,0.03180582485509986,4.849241509270161,2.4518927971456184,A
1.4306917259641683,-0.1636462826132954,0.6414343312827353,1.5222771782508222,6.200715377827603,A
-0.5646266842831811,3.9587868301209976,4.379663603933097,0.9996345753025686,4.317531455164998,A
3.375991676593741,-2.2213592172736374,5.513012348027501,2.8603131550943806,4.712158069577589,A
1.2221673867508858,2.753430602632627,2.0944590830086107,2.6640601039494842,4.1941224083994735,A
-0.7911027115820228,3.1036532615960017,4.89441309537418,0.5358465008529922,4.508233536306519,A
0.8717115552256998,1.0104341721423953,2.637348992482807,0.9788090904048454,-0.14462128574811306,A
3.122693408469714,5.405123650485093,1.7679576187584702,3.6902160207250616,2.076949841404894,A
2.2894554067747706,0.2883436449830744,0.03245098642712074,6.313338099320157,6.6479760454032935,A
1.4616285030909302,0.14613777818430151,4.285098180995609,4.35817978667535,3.975553980639095,A
2.2488214823679655,0.3832322973029969,0.6873465322441599,3.2997416020795254,5.739105332820165,A
1.2159629157930425,-0.06221211891193468,2.232358843845443,5.1385968196150555,3.2302975021124367,A
-2.6056736506419984,1.4622523364464428,4.19352728225474,1.3520896729384282,5.575121641930233,A
2.623929307384286,-2.0710255151315726,1.8363989997431316,4.942576270151937,7.990404519065359,A
-0.16382073371053663,1.870566184864389,0.7579071214650186,3.950147889303822,2.946898960739813,A
-0.9654127068665879,1.1790305784414072,2.5583553578464113,3.0196841497605056,1.0999423140245086,A
0.3199771357858653,-1.1645581897390125,2.3675592488753536,1.009620408260461,5.127247209358883,A
1.313526265095565,1.5782584211119297,1.4742309329026106,2.6188971739089957,2.1247274764896398,A
1.1411035428074847,2.7362596310059963,2.8800394134762564,1.2279212189385498,5.965473460702667,A
2.431357779311983,0.7153134372720037,2.593634193089878,2.5079453081266845,2.2513857961184622,A
-0.14132069956014193,3.1524365735423907,1.007365951569788,3.4234149047827507,5.230112275164667,A
1.544815267183191,2.0232419309427856,1.0615106901012776,7.106050151803447,3.5739183110671937,A
1.0155482869495136,1.8265712079013061,2.1678983768456326,3.829217965643391,7.84626517425562,A
-2.411831313247462,1.8740546001537721,4.407263204194347,4.441531650246141,1.9880016519428207,A
0.43559441949849076,0.714942412315726,0.013250360049329224,1.8546221093783744,1.2164327828762413,A
2.706266917193031,1.0177192487353712,3.6356389081665874,2.909212120188812,4.662924010845442,A
1.6073825310991585,2.566552806760621,2.433034595968148,1.2463204020168948,2.9124681766001927,A
-0.14660830351787935,-0.5068829773082204,4.030599348253598,4.752917470389711,4.39434689534979,A
4.1336462962311575,2.101072259341938,2.086573605839949,3.2984333882060484,1.2207640483312674,A
0.9152220571417347,-0.5787131733896065,2.9489780645678674,3.50761713602151,4.782789750075089,A
-0.046402830701407494,-1.3913889258150482,1.75297853316215,3.918695065197258,2.1519997425155006,A
0.5505669482560567,0.8753804970245539,2.699934250090254,3.4128450614969728,4.474631210179246,A
0.4302274163722687,1.4172491119880768,2.6659571617798514,0.9547555845007523,0.3192037118081483,A
5.141331511093458,1.5165849993084646,2.568851457766662,3.738899787742674,2.803316797717148,A
4.345321231725169,4.012856092941748,2.0145161066278257,1.2651848335779943,5.667539327286249,A
1.7361115351090817,1.7082925102528428,1.640812186543454,4.587418950637279,3.7483496015888482,A
-0.9353314244875719,0.8263191425601493,0.32965729530921717,0.9736702549850684,2.687487983773911,A
0.8399057323095571,2.3078391212555838,0.03802473566770037,-0.9992975492621152,5.658650680323743,A
1.827105443732529,0.7534434052089565,3.8610521486578815,5.16030795163468,3.623821340906719,A
-0.9304013752596507,2.590837511715587,5.490365792514137,4.7993716042662,3.596123225449043,A
-0.7976958281089379,2.5845652831795842,0.5645425453629118,4.307729498305754,4.920913584344308,A
-0.948375160519775,1.5345607026981885,0.3756049865523057,3.214410752959723,1.1548895315868486,A
2.124561053268404,0.4796657631877165,1.6680443830422127,2.4168754149706126,6.327084627518324,A
1.196330903808313,3.5075283079907793,3.9317231893697926,3.2161037037046873,3.3536352784503025,A
-1.0346618145743287,-0.4370464458090726,1.0225804076366536,1.855034109107595,4.735452453124001,A
-0.45568080967771896,2.930145482303047,4.7952507590931575,1.0306615193265751,6.0371218500390995,A
2.425125243265142,0.2569693092944204,1.520421906196887,4.736771517865634,5.670188465698284,A
4.13745506858805,2.5602104012395666,-0.2068081763531584,3.1753980002322986,-0.31009716558018674,A
0.34635842561125185,-1.1484337153458357,1.5761483034438764,1.9778060390951866,2.666954542492564,A
-0.03492731687131201,2.017383954754827,0.9344197696224792,0.31329061182816975,7.2792710079418725,A
1.270347722357737,-0.4451354257567346,3.1087549992912713,5.677792023610391,6.784408576882505,A
2.7317850873072356,0.24979947710057038,3.8183227814041922,2.6411141192481153,1.197462232972085,A
1.4705590355349987,1.2023846369750746,3.2723893313677532,1.874754994485444,0.5469347355885232,A
-1.3537214718526136,-0.5057483296678145,0.506654957163386,1.5041273346953887,4.04322173976454,A
0.48404046268766077,-1.6739859889629218,-0.19248275004551996,2.1095182982332386,2.0762210429831054,A
2.8533000322321596,3.535414496025424,1.7385508020648648,3.280593047187517,6.030462632527756,A
0.6643852790745104,-1.9853847416412775,1.0005761701488884,3.1463165282775116,4.314046108022036,A
1.5011430773437056,4.727016210963987,2.1130758169253516,1.9912756723514904,7.635727419887257,A
4.387994548412422,1.4282625058622715,0.9378756728117548,2.9022083131365757,1.015449945314979,A
1.6537033402318224,2.1787686079587534,3.851332919777274,1.5875390882345288,3.854216146059345,A
-0.4556974000523697,3.845264414598295,1.275077417851185,2.546957227771726,5.845394098719923,A
0.03960324723619246,0.22834896786024517,1.1343639130950498,5.9937986328430775,4.349490673209634,A
1.7501406537360218,1.566937583642404,2.0095905429918117,1.8332822424124255,5.4449725030991285,A
-1.7183838859763183,3.6439222441586003,0.3133066939515967,3.9751981888577657,3.4925567194687894,A
1.160448569200032,2.784839043876482,2.2705003172508067,6.10904771864972,5.851767644441361,A
1.5306842173534476,1.2557933542789101,1.57654276790958,1.4348839376561915,5.975417327531064,A
2.866875238654667,2.4840146351010794,-0.2617600760237311,1.4873953391603139,4.679629517990028,A
0.2964167701519065,-1.3839743796772135,2.227777220113786,6.032492927670399,4.703684955494349,A
1.992482901581993,-0.6125297878112357,1.456450509276165,3.361909295900656,4.039242200877069,A
2.4766379468230872,1.9460690913837468,1.863359794922103,1.1699534960360498,1.820073480181867,A
3.292023891101181,-0.5295980206575714,0.8856637122349917,0.16729145340216034,2.3363174026924507,A
0.034633508224842346,-1.4156050452774434,0.5981129946837689,4.617869243030777,7.117868292978585,A
1.880922617927087,-0.20758697635069745,1.7148509905602023,2.8690097760255333,6.352449938237278,A
-0.3860695700556802,3.626259116387443,1.5758371314886992,1.8499722722630572,4.1089681660115955,A
3.8404845274658075,1.9249248525311389,2.7843108064969018,6.065040272259179,0.9893052522006212,A
1.7528161165217897,0.42477294620404704,-0.7087051832796427,1.9705794987074345,1.6133835632829334,A
0.4060208952251708,0.9989531704591292,1.2433281235611724,2.4775026423797106,2.8871182978238066,A
0.4894138161310946,-2.3318028551732692,2.779827636843799,3.621656389838316,3.595775678556054,A
0.38838890150644656,0.6958434590945306,-1.2972331252633724,4.593598373344556,3.317656341477605,A
1.5985422811119445,-2.282426406381124,-0.1753847767455814,3.821632168695981,5.624242195698093,A
1.8132209723085368,-0.4074343204887423,3.285611896191007,3.594590825683184,3.2798136645219857,A
1.9492421931476858,3.957208178657685,1.9461752479810452,3.5857378409441054,1.4205673730732693,A
3.6853016136190813,2.582170523188601,2.604575006521305,2.4233508513485105,5.411874746960192,A
3.1982512296225623,0.4486782704130414,0.3827123777403716,3.6232039862527037,3.281776608844035,A
0.5450846820924995,-0.31271547850901005,-1.457545202545206,0.44146657505278286,3.08185131180947,A
-1.2427296183418544,2.98411577465949,2.907251254862814,1.6563201137579115,5.023404279801259,A
-0.3295891028525981,2.2558355966888755,-0.1243921947845088,2.3879845096522945,5.956582476470688,A
1.9419627616459407,0.5973566692968835,4.437412770275836,2.1879278098005397,4.587555172506388,A
3.1730429179717623,-2.0342631482950635,0.6211383021103323,2.004089581583861,6.195751095225283,A
2.0981730927792692,2.950230513378827,4.999910708713307,1.7074500199462208,0.7614149267786394,A
1.2610386955301072,-0.5194022668137988,0.3674759958131153,1.2809144842849005,2.538958246655035,A
-0.5754148751413051,2.227479499414846,1.1654760040842556,2.916974830235197,4.605536176265699,A
2.5129812397201317,1.98545064511086,2.7926843379403694,5.2652080652254805,2.572603101054007,A
1.2508815833747498,0.48453369676776836,-0.798790925113916,5.02815973404676,5.695626094572283,A
0.6434291473755746,0.2523495318803576,1.9571341008582355,3.2710418934242336,3.7643844310664725,A
0.9824521820500385,2.9646714933069256,1.32602608087109,4.405010181213453,1.7157164917189687,A
-0.9448796750217834,3.2271632860009114,3.4277126723232527,3.8704880680527833,5.264930362854669,A
2.280307125536975,-1.6298885780461845,-0.3961147697135452,2.1314579083104848,3.9872525925173252,A
1.69772075967543,-0.7966984812760263,2.6669115045129796,5.45229606778842,1.5013214370403554,A
0.8988931505166019,-2.2034381165734866,-0.2887302738865789,1.2143072447724677,4.17714279706375,A
1.6784192720970643,-3.5714083617466175,3.8545176705405497,3.247751001481646,4.363396522811495,A
1.4215982661097548,2.878622136746105,3.8172056568070074,4.499601350135039,3.8085756162148385,A
-0.08451107037197558,0.6861784843835868,2.7632584397482303,5.191765896754809,3.7336871881320772,A
2.6756173274229376,0.3437128950222038,0.42088406929283373,3.1107038925879276,3.3002002850631222,A
2.9300533267035487,1.9436245366543454,1.0865112383063258,2.8212649528138085,4.214623967660832,A
-0.7872626813411152,3.9458221038165306,4.37111740641079,5.835564519201161,3.8632148950846803,A
-0.9870233491552782,3.8280633369924493,0.6296261462679573,2.432733766239097,2.34052014579216,A
-0.1176934839699022,0.6548904087845184,-0.20110022111519577,5.510657219373726,7.250066718070675,A
3.381699227780941,1.20814979959236,1.4260494167047963,4.244975787405868,3.8013492199902332,A
-1.3818365155090016,-3.1015876013531196,-1.3315193079123264,4.550945141705762,2.722977258320359,A
3.7282031970654286,1.880626099741276,2.2667239463553233,1.5823692370788964,6.014926211293178,A
0.8771034976263594,2.0160573469259093,1.427820101576531,1.3363356659099956,2.9922255810943126,A
-0.8184934389006484,2.072733127876498,0.31634214617903367,4.338182377579386,5.532556558226278,A
1.7098512952179319,0.13561891163983764,1.9902732685731181,6.363035699687426,6.000713615097096,A
0.897865084981312,3.087759100592515,2.1173389143143577,3.901985560580515,4.196008933944859,A
1.6780179223952478,2.2602993657291313,-1.3298911003309435,2.1898030506724844,2.1263354129797998,A
-0.48784856947285116,2.2307208360368693,0.12536484157340255,2.846629304589665,7.909525339330534,A
2.4310808200225136,2.206188414646546,2.9316372558823756,2.6008160361467345,5.6116566317360626,A
-0.38379700430445496,2.131661354008321,-0.7755070412015352,2.3122809022621924,2.2610703121984668,A
3.225993783778702,1.4646558498072844,3.136516660888499,3.829519625006523,6.06543816164168,A
2.617960410480237,2.56211104188679,2.2885322805357764,3.875787373784921,5.404394874545156,A
-0.5559919202286212,0.6610280043364469,-2.2957887579809126,3.076126617550356,2.611602416432592,A
4.429221949365275,2.1880130468662182,5.321192358956175,3.4847137882889716,2.847146539921673,A
1.8908070697047945,0.6547040486319292,2.955030777285325,3.3656909878661367,2.7823105042819627,A
2.6167703732778027,-0.9583381328251726,2.194177945977904,5.453742718088467,3.09889172600899,A
-1.3288815214991105,-0.760789375028583,4.762701512252198,4.375575920742954,5.313365833132129,A
-0.481894964901292,-0.8327294873502304,2.9770565692010913,4.819935545767639,6.11858494362313,A
2.208726187408135,0.1053658169563223,5.223256760010223,5.509052932668386,7.850958675349615,A
-0.7716324355488227,0.04558980358649378,-0.33323383098785975,1.1812289164257705,2.544905540303245,A
-2.151500229356373,3.2956969275209573,2.676485924480845,5.031405912873278,1.6269325812541826,A
3.837314613398745,-0.13470808833064774,4.483667282609186,4.7629459215240715,5.2626415744830295,A
0.13902439493317786,2.84702340365552,3.1361157014252212,2.23535207396029,3.006979551697725,A
0.8970273971035502,-2.340525829606957,3.669669166533454,4.134594889999074,6.846017736142118,A
1.3938366180041222,2.7006464394461465,2.502043063654156,3.256529325947969,1.157953417646162,A
2.363638132411368,4.128565257726192,3.3252638207612364,3.669874599589717,6.748414799211504,A
-0.19786297389463092,3.0703695916678666,5.580028928294385,2.755883804064784,0.815744941259811,A
-0.054382973330814766,0.8630776006338357,0.13032506548033496,0.8888725438676226,7.435076577788803,A
1.750585184539377,-0.8285094127554034,0.733929468786134,2.468185978110218,6.7423432183399346,A
2.4186306186200226,-0.06960786746207015,-0.1317567016295622,3.5456469331079297,3.483325255728851,A
1.3610903910452188,2.146816657591799,3.5119925010195923,1.4618951815416674,4.8378948882245805,A
0.5418352841464844,2.3757167818221685,2.8135508073923683,1.7213175450985145,9.113711608929004,A
-0.7947950080773722,1.0459581741805568,2.859036358638987,3.1554180750573018,3.460945077661577,A
3.422608303458429,1.7152325487328377,2.4482157702952896,1.4814361673433276,2.0634396005071594,A
4.097916721850229,1.8640663805744415,2.1390593977711707,2.2062810240148,3.2692415225815954,A
1.1337536330556939,0.32124237872461125,1.2431370644735917,2.1047278934235316,3.9771859458833734,A
4.074503296627132,0.9950927639647338,1.7547898874244678,4.503304631584586,1.9250907954877086,A
3.873771978142826,3.6116931460904245,3.830070151155733,2.9334549999138213,4.0071982434944236,A
0.6667797525727678,2.9879792330438106,3.33894786602367,0.8826063340542394,3.820693002923532,A
1.5546214614846794,-0.8659564049197552,2.6228740748810164,2.9601434858909426,2.9396692741998667,A
-0.6476227480301984,0.9771908412540553,1.3788415002747265,2.6175907575263597,4.69766824821892,A
1.883771322907977,-0.14794577288908384,-1.2863511669380614,1.8588739860064074,4.649992182364721,A
0.9163762155283709,-3.6239723013896734,-0.26993830000790675,4.846018407526965,4.315555319501837,A
-2.6619299287312526,0.9129255027840596,-0.7079181337843665,0.9146862172418233,6.099004718564148,A
-0.1666343160648336,0.9530572821897844,4.024166255577839,1.7067366992002224,4.63967556176734,A
-1.7988798710745497,0.9080614163569148,4.243034803534943,1.6460570330408988,3.239622814529476,A
3.2760821456379405,1.4838596880553998,0.1463473630812071,3.0627339489530496,0.6913562979457866,A
2.0926319365201107,1.7258423492568293,-0.6025831457110891,1.9562146839506978,2.79339389943744,A
-0.3491524188091155,-1.2684507584531963,3.769096755530998,-1.5406523498668134,1.2204090464740749,A
3.6155485971286714,0.47948369041932826,1.877757468248592,2.1532574875059067,3.3057083069681186,A
2.712974332336458,1.4609411023146142,0.33633822450852935,1.881918699473666,6.777116805391534,A
0.9804804975292538,-0.27518136356616774,1.0995730271017543,6.577023421662618,0.6250186423501849,A
2.173403572565976,-1.2977047887119721,5.091766706827469,-0.7902729526218555,3.4459657423098373,A
-0.3894075166972637,1.292195838652236,3.4001209426578334,3.7080288773711443,1.943939493592643,A
2.1448059787260854,-2.403235121566373,2.3358963875875096,6.943437208673576,6.54792313210865,A
5.379208810915007,2.0665537324875585,2.8686044390280605,2.2914608914721737,3.2069509398223675,A
2.5443851841238674,1.3832575024164002,4.982393395651545,3.744197676560585,2.739252856102116,A
-1.625875007926635,-0.2131769697821868,1.7031160121637916,1.847893030130522,3.9978711727645266,A
0.6421417407157084,1.6456688891465285,2.5033973603914026,4.578071885795036,4.043438939471268,A
1.5112904696044374,0.05949248666089135,-0.6054664465728004,2.7039141865829834,3.709451753577289,A
1.834784736484167,1.4746752601200717,-0.0700588415127581,1.3643107258631704,1.3306559437300574,A
3.0270294768929453,1.4428761022879697,3.0317135214077973,5.006769958926293,4.064393183076908,A
3.735424017904765,1.2400708770783226,0.5739227204120148,0.9702943941092053,8.545964859712823,A
2.3731526454141987,0.7475299050816262,3.972855540294571,5.466159845164489,3.9522267481767885,A
0.8233802283226197,-2.5949564571220494,-1.7105734934526926,5.27339071048486,3.84004462825272,A
0.24867536057870832,-1.8755080338501804,1.215802164952583,2.972054774971137,2.7875681027407064,A
1.105998078163046,1.237985589761024,2.8142500679255695,-1.9437637270266857,3.421321094714002,A
1.357656332066474,1.6527061601920052,0.9247128947092043,3.1878258611481716,5.333376566121431,A
0.6706164543605933,2.074629022951864,0.9152569766508458,4.770249200904844,-1.4723281284768603,A
1.8582448544230483,0.8443090855249409,0.875447186996011,4.660362729617985,2.8388745020438675,A
-3.1799688609014156,-0.9485325452486748,5.465242942225405,2.333795474090561,2.219925526842178,A
1.8965748833943508,0.36894135685019813,0.9907838654751362,2.9751258106007112,0.05591729060188877,A
-2.082612850430764,2.817021250066315,3.519160313434366,1.330097847847243,3.7270981695623346,A
0.38235470294440654,-0.39919284809821476,3.0809841757094487,5.70944654714384,6.172261480952541,A
1.4099411278489158,4.079874506225035,0.5013811010896705,4.320988614809407,4.203153890710656,A
1.4585889229557647,1.3704217292727774,2.679230390069589,2.751392507756382,4.858295541555173,A
1.6899458979792574,0.9210450679194511,1.814829629620213,2.254194887754934,5.54399634934451,A
2.3990658049892897,2.535131747147608,2.951566734806577,3.243269618650737,-0.08498104609575385,A
0.7130931121633184,0.9727951351970398,-0.3026529844713477,1.5218708813484545,6.371102848633948,A
3.3737401963147793,-1.4186360677408096,2.4936697455107737,7.734582920750831,3.544928760407332,A
-1.0366253187960175,1.2267469201320331,3.3825405224536045,1.8191529315891524,2.2616537492294295,A
-1.1501836458888444,0.4255942118899152,2.1459342342911225,2.4106979593946276,6.832967663703554,A
5.804406459589735,3.3497069731657105,1.1973024896296491,1.0700535782988372,4.940209917347055,A
-0.019296691370318753,3.6102626775123676,1.9632375828758766,2.031118510721869,5.439979348041891,A
-0.3109218037865784,1.802387367728624,1.2094509064144205,3.722510242427608,4.152420515093115,A
-1.13771727553855,0.4329222505524103,5.459645497165126,5.048273366355515,4.437877940929171,A
7.11768092558242,-0.11693318502998507,4.875464111360353,4.502557643566038,4.7139759443842335,A
-0.4883666912646121,-0.4294572038241289,4.401310040221118,2.3258916220189825,2.9416294728724415,A
0.8930898411604223,2.2009237526668164,1.3701537340336853,2.947908899374928,4.426352987695663,A
-0.7291650792569004,-0.7300665349315971,4.348474646901722,3.6057394141603205,6.5751881719857455,A
0.0891290821291274,0.039980149108042484,2.518565924059285,5.488092799319742,2.6893018037125787,A
2.5505178774809747,1.1466803242803434,2.553757136894043,5.344833812345053,9.09583367785964,A
2.002834980213818,2.6168678474273626,2.958223218919553,4.916086182578221,4.614716955868577,A
-0.5457326171298047,3.339905369898289,2.2862124809314133,1.0829731947605519,5.390578309935586,A
3.585587958956566,-2.1031872997647763,-0.23323004029173955,2.07626805528189,6.167252698976034,A
1.5845469986039737,-1.9505340332648018,-0.5367538452936667,6.062398158761736,6.352496960773195,A
3.3278033476641036,1.3937650387643745,0.5944991284647145,2.586999435495628,7.064342453762762,A
2.931027745261309,0.7177461343034567,-0.0063627479309564805,-1.0325128756081439,2.6022152779591483,A
-1.2073432671862583,-0.760466297518261,-1.2090010474613408,4.80603685091364,-0.30530488510591347,A
-0.7002567804312105,-2.909644079669747,2.2081004445019534,6.419337434889346,4.861068967609494,A
1.2545848728787186,2.1007611641894206,3.7850496316850393,1.7225232867923586,2.855919323373528,A
-1.1562479920573354,2.162095530616755,2.025265273914871,2.6158510864905695,3.1352271108577145,A
-0.16220571981164866,0.9532462120876842,4.209755175824427,1.2222713716895486,4.2853691116343,A
1.0501793875136516,1.782420162074129,2.552258233872291,-0.4089695748326614,4.3909345947568985,A
3.5712680207081235,-1.2260151080833621,5.552961265139029,1.5917548357649327,0.8401608255665449,A
1.4963390065485147,0.8520946395030571,3.931852570570441,3.7692214063427047,2.8578679574322345,A
-0.2392705746077013,-1.703219815351515,1.8019003266761302,2.2115697742642424,3.83858252382409,A
-0.291591199028995,0.8281403360724287,1.0423300025377886,3.0923429213970772,2.8724699142356735,A
-0.9232358301038892,-0.07907235653631206,2.222477894169059,1.9730343453086427,3.8403527541066507,A
0.6212952486610325,1.3989517149069453,1.869574775523197,1.5901571143979925,4.059246471628908,A
1.891011651431672,3.7165551477966035,1.4500066009108683,3.3686843535987117,4.1680379741548865,A
-0.09477629158962042,-0.21952750853115877,0.3586182046294679,-0.3775690686102009,3.826604994971936,A
